,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,job_new
2263,27,1,6,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,1,7
2264,55,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,0,0,1,0,10
2265,32,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,7
2266,54,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
2267,39,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,10
2268,43,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,9
2269,41,1,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,1
2270,26,1,999,1,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0,1,0,0,0
2271,52,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,9
2272,44,2,4,1,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,0,0,1,0
2273,38,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
2274,42,1,999,1,-2.9,92.963,-40.8,1.099,5076.2,0,1,0,0,7
2275,44,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0
2276,27,4,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,0
2277,28,2,999,0,1.4,94.465,-41.8,4.962,5228.1,1,0,1,0,4
2278,47,2,999,0,-2.9,92.20100000000001,-31.4,0.843,5076.2,1,0,1,0,3
2279,34,6,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,7
2280,55,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,1
2281,34,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
2282,25,3,999,0,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,0,1,0,0
2283,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
2284,35,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
2285,50,4,999,3,-1.1,94.199,-37.5,0.878,4963.6,0,1,0,0,4
2286,22,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
2288,35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2289,34,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,9
2290,50,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
2291,25,1,999,1,-2.9,92.469,-33.6,1.044,5076.2,0,1,0,0,8
2292,51,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,2
2293,32,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,8
2294,59,3,6,1,-3.0,92.713,-33.0,0.7,5023.5,0,0,0,1,4
2295,37,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
2296,40,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,1
2297,26,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,9
2298,32,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,0
2299,33,1,999,0,-1.8,93.075,-47.1,1.4980000000000002,5099.1,1,0,1,0,4
2300,35,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,6
2301,32,12,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,8
2302,35,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
2303,31,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,1,0,1,0,9
2304,38,3,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,1,0,1
2305,30,3,999,1,-1.7,94.027,-38.3,0.899,4991.6,1,1,0,0,8
2306,32,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,1,0,1,0,7
2307,44,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
2308,35,8,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
2309,48,4,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,1
2310,52,1,999,1,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,5
2311,41,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,1
2312,65,2,999,0,-2.9,92.963,-40.8,1.266,5076.2,0,0,1,0,3
2313,43,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,7
2314,40,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,1
2315,30,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
2316,66,1,999,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,1,0,0,5
2317,44,1,999,0,-1.7,94.055,-39.8,0.72,4991.6,0,0,1,0,7
2318,35,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
2319,57,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,4
2320,26,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
2321,39,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,10
2322,45,10,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,7
2323,35,2,999,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,1,0,0,9
2324,42,4,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,3
2325,36,1,999,1,-3.4,92.431,-26.9,0.742,5017.5,0,1,0,0,0
2326,46,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,0
2327,35,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
2328,24,4,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
2329,50,5,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,9
2330,36,6,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
2331,39,1,999,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0,0,1,0,9
2332,57,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
2333,42,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
2334,31,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
2335,41,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0,0
2336,25,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,1
2337,58,6,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
2338,33,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2339,42,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,9
2340,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,4
2341,49,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
2342,44,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2343,52,1,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,7
2344,26,2,999,2,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,1
2345,43,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0
2346,43,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
2347,26,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,3
2348,34,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,1
2349,24,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,7
2350,33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2351,38,8,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,6
2352,31,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2353,32,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
2354,25,2,999,1,-1.8,93.749,-34.6,0.643,5008.7,0,1,0,0,6
2355,26,5,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
2356,56,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
2357,38,9,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
2358,37,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,0,0,1,0,0
2359,22,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1,0,1,0,1
2360,50,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
2361,34,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
2362,35,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,9
2363,48,7,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,7
2364,25,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
2365,39,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,1
2366,52,1,999,1,-3.4,92.37899999999999,-29.8,0.797,5017.5,1,1,0,0,9
2367,48,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,9
2368,44,3,999,2,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1
2369,30,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,9
2370,32,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,4
2371,52,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,10
2372,44,2,999,0,-3.4,92.431,-26.9,0.742,5017.5,0,0,1,0,1
2373,29,3,3,1,-2.9,92.20100000000001,-31.4,0.873,5076.2,1,0,0,1,0
2374,41,5,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
2375,26,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,9
2376,32,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
2377,31,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
2378,29,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
2379,58,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
2380,56,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,9
2381,23,3,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,1
2382,50,2,999,0,1.1,93.994,-36.4,4.864,5191.0,1,0,1,0,9
2383,29,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,0,1,0,0
2384,31,3,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,0
2385,48,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,3
2386,27,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
2387,24,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,9
2388,35,3,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,9
2389,42,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,9
2390,37,3,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,0
2391,33,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
2392,58,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,4
2393,54,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
2394,54,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,9
2395,39,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,9
2396,48,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
2397,34,5,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
2398,28,3,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
2399,30,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
2400,59,8,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,5
2401,29,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
2402,25,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
2403,47,1,999,1,-3.4,92.37899999999999,-29.8,0.755,5017.5,0,1,0,0,0
2404,32,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
2405,30,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
2406,24,1,999,0,-3.4,92.431,-26.9,0.7240000000000001,5017.5,0,0,1,0,9
2407,58,1,999,2,-1.1,94.199,-37.5,0.882,4963.6,0,1,0,0,2
2408,44,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,4
2409,36,2,999,0,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,0,0,1,0,0
2410,33,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,6
2411,31,6,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
2412,38,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,1,0,0
2413,35,4,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,4
2414,29,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,1
2415,58,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,4
2416,43,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2417,55,5,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
2418,53,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,4
2419,38,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,2
2420,36,4,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,9
2421,56,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,5
2422,32,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
2423,48,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
2424,31,4,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,0,1,0,9
2425,50,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,6
2426,38,7,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,7
2427,34,16,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,0
2428,41,1,999,2,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,1
2429,51,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,4
2430,26,2,999,0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,0,0
2431,34,3,3,2,-3.4,92.37899999999999,-29.8,0.773,5017.5,1,0,0,1,0
2432,41,1,999,0,-1.8,93.075,-47.1,1.435,5099.1,0,0,1,0,9
2433,41,1,4,3,-2.9,92.963,-40.8,1.262,5076.2,1,0,0,1,9
2434,26,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
2435,32,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,0,1,0,1
2436,49,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
2437,39,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,9
2438,38,4,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,1
2439,52,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,5
2440,57,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,6
2441,38,5,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,3
2442,31,2,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,0
2443,57,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
2444,42,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,6
2445,32,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
2446,31,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
2447,32,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,2
2448,40,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,4
2449,58,2,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,1,0,1
2450,44,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,0
2451,46,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,2
2452,47,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,0
2453,44,1,999,0,-1.8,92.84299999999999,-50.0,1.757,5099.1,0,0,1,0,4
2454,39,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0
2455,38,2,999,0,-1.8,92.84299999999999,-50.0,1.757,5099.1,1,0,1,0,9
2456,59,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2457,49,1,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,1,0,4
2458,51,3,999,0,-2.9,92.963,-40.8,1.215,5076.2,0,0,1,0,0
2459,55,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,10
2460,49,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,9
2461,44,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
2462,29,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,1
2463,49,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2464,49,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,9
2465,45,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,0
2466,39,2,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,1
2467,35,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
2468,55,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,1,0,2
2469,30,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,7
2470,26,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,4
2471,37,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,9
2472,29,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2473,54,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,1
2474,35,3,999,0,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,0,0,1,0,9
2475,41,2,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,9
2476,31,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,9
2477,30,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
2478,43,3,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,9
2479,31,8,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
2480,33,3,6,2,-3.4,92.431,-26.9,0.74,5017.5,1,0,0,1,0
2481,30,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,4
2482,47,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
2483,32,3,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,7
2484,49,12,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,4
2485,41,24,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,9
2486,60,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2487,42,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,7
2488,39,2,6,3,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1,0,0,1,7
2489,52,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
2490,29,4,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,1
2491,40,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
2492,30,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,7
2493,38,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,0
2494,37,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
2495,60,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
2496,26,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
2497,37,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,4
2498,56,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,7
2499,44,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,9
2500,46,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,0
2501,59,1,999,0,-0.1,93.79799999999999,-40.4,4.968,5195.8,1,0,1,0,0
2502,52,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,7
2503,40,4,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,9
2504,44,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,7
2505,35,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,4
2506,33,3,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,9
2507,38,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,1
2508,53,2,999,0,-1.8,93.749,-34.6,0.644,5008.7,1,0,1,0,2
2509,56,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,10
2510,48,6,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
2511,45,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
2512,56,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
2513,48,1,999,1,-3.4,92.431,-26.9,0.74,5017.5,1,1,0,0,4
2514,62,2,999,0,-1.8,92.84299999999999,-50.0,1.52,5099.1,1,0,1,0,0
2515,24,3,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,1,0,1,0,7
2516,33,1,999,0,-3.4,92.431,-26.9,0.731,5017.5,0,0,1,0,0
2517,49,2,999,1,-1.8,93.369,-34.8,0.635,5008.7,0,1,0,0,9
2518,54,2,999,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0,0,1,0,3
2519,57,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,9
2520,31,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0
2521,51,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
2522,35,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
2523,50,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,1,0,1,0,9
2524,30,1,999,2,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,0,1,0,0,0
2525,30,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
2526,32,3,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,1
2527,45,7,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,1
2528,46,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,0,1,0,0
2529,48,4,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
2530,31,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,2
2531,40,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,9
2532,56,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
2533,42,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,1,0,1,0,9
2534,57,1,999,0,-0.1,93.2,-42.0,4.663,5195.8,0,0,1,0,0
2535,47,6,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,9
2536,36,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,9
2537,53,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,7
2538,58,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
2539,36,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
2540,35,1,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,0
2541,34,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
2542,41,2,999,1,-1.8,93.075,-47.1,1.479,5099.1,1,1,0,0,0
2544,30,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,9
2545,37,9,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,7
2546,53,2,999,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0,0,1,0,7
2547,34,2,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,7
2548,28,4,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,0
2549,29,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,2
2550,44,4,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0
2551,56,2,999,0,-2.9,92.469,-33.6,1.0590000000000002,5076.2,1,0,1,0,5
2552,31,35,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,7
2553,40,3,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
2554,47,6,6,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,0,1,1
2555,37,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,4
2556,57,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,5
2557,37,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
2558,52,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
2559,34,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
2560,43,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,7
2561,34,2,999,0,-1.8,93.369,-34.8,0.636,5008.7,0,0,1,0,1
2562,49,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,0
2563,25,3,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,0
2564,38,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,7
2565,40,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,10
2566,31,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,9
2567,29,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,9
2568,57,10,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
