age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
48,blue-collar,married,basic.4y,0,0,0,1,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
31,entrepreneur,single,university.degree,0,0,0,0,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
40,technician,married,university.degree,0,1,1,0,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
56,blue-collar,married,basic.4y,0,0,0,0,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
42,technician,married,professional.course,0,0,0,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1
57,admin.,divorced,university.degree,0,0,0,1,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.663,5195.8,0
47,technician,married,professional.course,0,0,0,1,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
36,technician,married,university.degree,0,1,1,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
53,services,married,high.school,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
58,self-employed,married,basic.9y,0,0,0,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36,blue-collar,married,basic.9y,0,1,0,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
35,admin.,single,university.degree,0,1,0,0,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
34,blue-collar,married,basic.9y,0,1,0,1,jun,thu,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
41,admin.,married,basic.6y,0,0,0,0,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,1
30,admin.,married,professional.course,0,0,0,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
30,technician,single,professional.course,0,1,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
37,services,single,high.school,0,1,0,1,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
53,services,married,basic.9y,0,1,0,1,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
34,services,married,high.school,0,1,1,0,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
28,admin.,single,university.degree,0,1,0,0,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
29,entrepreneur,single,university.degree,0,0,0,1,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
44,admin.,married,university.degree,0,1,0,0,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
56,retired,married,high.school,0,1,1,0,jul,fri,2,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,1
31,services,single,high.school,0,0,0,0,jul,thu,35,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
40,blue-collar,single,basic.9y,0,1,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
47,blue-collar,married,high.school,0,1,1,1,may,fri,6,6,1,success,-1.8,92.893,-46.2,1.313,5099.1,0
37,management,single,university.degree,0,0,0,0,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
57,retired,married,university.degree,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
37,blue-collar,single,professional.course,0,0,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
52,self-employed,single,basic.4y,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
34,admin.,single,university.degree,0,0,1,0,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
43,services,married,high.school,0,0,1,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
34,blue-collar,single,university.degree,0,0,0,0,mar,fri,2,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,0
49,admin.,married,university.degree,0,0,0,0,nov,tue,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
25,admin.,single,high.school,0,1,0,1,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
38,services,married,high.school,0,0,1,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
40,unemployed,divorced,high.school,0,0,1,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
31,technician,single,university.degree,0,0,0,0,nov,tue,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
29,technician,married,professional.course,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
57,admin.,married,university.degree,0,1,0,0,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
38,management,married,university.degree,0,0,0,0,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
48,admin.,single,university.degree,0,1,0,0,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
32,admin.,single,university.degree,0,0,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
30,self-employed,married,university.degree,0,1,0,1,sep,mon,2,999,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,0
52,retired,divorced,basic.4y,0,1,1,1,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
34,services,divorced,high.school,0,0,0,0,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
60,blue-collar,married,basic.4y,0,1,0,0,nov,tue,2,4,1,success,-1.1,94.767,-50.8,1.035,4963.6,0
37,technician,married,professional.course,0,0,0,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
47,technician,divorced,high.school,0,1,0,0,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
57,admin.,married,university.degree,0,1,0,0,dec,wed,2,999,0,nonexistent,-3,92.713,-33,0.706,5023.5,1
28,admin.,married,university.degree,0,1,0,0,aug,mon,3,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0
61,admin.,married,university.degree,0,1,0,0,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
33,admin.,married,university.degree,0,1,0,0,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1
36,technician,married,professional.course,0,0,0,1,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
53,services,married,basic.9y,0,1,0,1,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
36,blue-collar,married,university.degree,0,0,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
31,self-employed,married,university.degree,0,1,1,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
44,management,divorced,basic.9y,0,1,0,1,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
37,blue-collar,married,basic.9y,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
32,technician,single,university.degree,0,1,1,0,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
44,blue-collar,married,high.school,0,1,0,1,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,management,single,university.degree,0,1,0,0,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
37,management,divorced,university.degree,0,0,1,0,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
48,retired,married,basic.4y,0,0,1,0,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33,services,single,university.degree,0,1,0,0,oct,mon,2,3,2,success,-1.1,94.601,-49.5,0.977,4963.6,1
38,blue-collar,married,basic.6y,0,1,0,1,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
41,blue-collar,married,basic.4y,0,0,0,0,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
57,housemaid,married,basic.4y,0,1,0,1,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
35,blue-collar,married,basic.9y,0,0,0,1,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
34,blue-collar,married,basic.9y,0,1,0,0,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
50,entrepreneur,married,basic.9y,0,1,0,1,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
49,management,married,university.degree,0,0,0,0,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
28,blue-collar,married,basic.9y,0,0,0,0,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
53,admin.,single,university.degree,0,0,0,0,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
52,admin.,married,professional.course,0,1,1,0,jul,tue,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,0
35,admin.,single,professional.course,0,1,0,1,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
65,technician,married,professional.course,0,0,0,0,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0
26,blue-collar,married,basic.9y,0,1,0,0,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
56,blue-collar,divorced,basic.9y,0,1,1,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,housemaid,married,basic.9y,0,1,0,0,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
23,admin.,single,high.school,0,1,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
32,admin.,single,university.degree,0,0,0,0,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
35,admin.,single,university.degree,0,1,0,0,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0
50,management,married,university.degree,0,0,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
52,management,married,professional.course,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
58,retired,divorced,university.degree,0,1,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
37,blue-collar,divorced,professional.course,0,1,0,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
34,admin.,single,university.degree,0,0,0,0,nov,thu,1,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,1
54,technician,married,professional.course,0,1,0,1,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
60,admin.,married,university.degree,0,0,0,0,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
30,blue-collar,married,basic.9y,0,1,0,0,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
34,blue-collar,married,basic.9y,0,0,0,0,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
30,blue-collar,married,high.school,0,1,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
43,blue-collar,married,basic.9y,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
37,blue-collar,married,basic.4y,0,1,0,0,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
34,technician,married,high.school,0,0,0,0,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
30,admin.,married,high.school,0,1,0,0,nov,mon,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,0
31,technician,married,basic.6y,0,1,0,1,nov,thu,8,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
41,services,married,high.school,0,1,0,0,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1
48,admin.,married,university.degree,0,0,0,0,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
21,student,single,high.school,0,0,0,0,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1
42,admin.,married,university.degree,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,blue-collar,married,basic.6y,0,1,0,1,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
42,self-employed,married,university.degree,0,1,0,1,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
40,technician,married,professional.course,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
33,admin.,married,university.degree,0,0,0,1,jun,tue,2,999,0,nonexistent,-1.7,94.055,-39.8,0.761,4991.6,0
37,admin.,divorced,university.degree,0,1,0,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
37,blue-collar,married,high.school,0,0,0,1,may,tue,14,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
38,blue-collar,single,high.school,0,0,0,0,mar,wed,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,1
52,management,divorced,university.degree,0,0,0,0,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
44,technician,single,professional.course,0,1,0,0,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
38,technician,single,high.school,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
24,services,single,high.school,0,1,0,1,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
32,technician,single,professional.course,0,1,1,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
32,services,married,high.school,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
44,services,married,university.degree,0,0,1,0,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
39,services,single,university.degree,0,1,0,0,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
57,blue-collar,married,basic.4y,0,1,0,0,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
50,admin.,married,university.degree,0,1,0,0,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,1
50,services,married,basic.4y,0,1,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1
36,management,married,university.degree,0,1,1,0,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
40,services,divorced,high.school,0,0,0,1,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
47,blue-collar,married,basic.6y,0,1,1,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
36,student,single,university.degree,0,1,0,0,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
33,admin.,single,high.school,0,1,0,0,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
27,admin.,single,high.school,0,1,0,0,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
60,retired,married,university.degree,0,0,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
37,entrepreneur,married,university.degree,0,1,0,1,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
35,management,married,high.school,0,1,0,1,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
49,admin.,married,basic.4y,0,1,0,0,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
40,admin.,divorced,university.degree,0,0,0,1,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
43,blue-collar,married,basic.9y,0,1,0,0,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
47,admin.,married,university.degree,0,0,0,0,aug,wed,1,4,2,success,-1.7,94.027,-38.3,0.9,4991.6,1
33,management,married,university.degree,0,0,0,0,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
40,admin.,single,high.school,0,0,0,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
58,blue-collar,married,basic.4y,0,1,0,0,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
46,technician,divorced,professional.course,0,1,0,0,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
38,blue-collar,married,basic.6y,0,1,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
47,services,divorced,high.school,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
59,admin.,married,professional.course,0,1,1,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
35,services,married,basic.9y,0,0,1,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
29,admin.,single,university.degree,0,1,0,0,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
50,management,married,professional.course,0,1,0,0,nov,fri,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
39,management,divorced,university.degree,0,1,0,0,nov,thu,6,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
32,admin.,single,professional.course,0,0,1,0,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
31,technician,married,university.degree,0,0,1,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
24,services,married,high.school,0,1,0,1,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
41,services,married,high.school,0,1,1,1,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
22,services,single,high.school,0,1,0,1,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
28,self-employed,single,university.degree,0,0,0,0,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0
41,admin.,married,basic.9y,0,1,0,1,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36,blue-collar,married,basic.9y,0,0,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
53,admin.,divorced,university.degree,0,1,0,0,mar,thu,1,999,1,failure,-1.8,93.369,-34.8,0.65,5008.7,0
28,entrepreneur,married,basic.4y,0,1,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
62,management,divorced,high.school,0,0,0,0,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,1
52,admin.,divorced,university.degree,0,1,1,0,jul,tue,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
28,admin.,divorced,university.degree,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1
29,blue-collar,single,basic.6y,0,0,0,1,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
39,blue-collar,divorced,basic.9y,0,1,0,1,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
39,technician,single,university.degree,0,0,1,0,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,1
60,admin.,married,professional.course,0,1,0,0,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
33,technician,married,professional.course,0,1,0,1,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
32,blue-collar,married,basic.6y,0,0,1,0,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
49,self-employed,married,professional.course,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,admin.,married,high.school,0,0,0,1,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
27,housemaid,married,high.school,0,1,0,0,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
38,services,married,high.school,0,0,0,0,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.384,5099.1,0
31,admin.,married,university.degree,0,0,0,0,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
40,management,single,high.school,0,0,0,0,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
28,admin.,married,high.school,0,1,0,0,nov,tue,5,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,1
56,admin.,married,high.school,0,0,0,0,sep,thu,1,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,0
35,admin.,single,university.degree,0,0,0,0,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
56,management,married,basic.9y,0,1,1,0,nov,fri,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
35,technician,divorced,professional.course,0,1,0,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
46,admin.,divorced,basic.9y,0,1,0,0,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
32,blue-collar,married,basic.9y,0,1,1,0,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
45,services,single,university.degree,0,0,0,1,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
34,management,divorced,basic.6y,0,1,0,1,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
56,housemaid,divorced,basic.4y,0,1,0,0,nov,thu,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
39,technician,single,professional.course,0,0,0,0,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1
24,admin.,single,university.degree,0,1,0,0,jun,tue,1,3,2,success,-2.9,92.963,-40.8,1.262,5076.2,0
50,management,single,university.degree,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
43,unemployed,divorced,basic.9y,0,0,0,0,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
52,retired,married,high.school,0,1,0,0,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
59,technician,married,university.degree,0,0,0,0,aug,wed,4,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0
27,blue-collar,married,basic.4y,0,1,0,0,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
33,unemployed,married,basic.9y,0,1,0,1,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
25,services,single,high.school,0,0,0,0,oct,mon,1,999,2,failure,-1.1,94.601,-49.5,0.977,4963.6,0
47,housemaid,married,professional.course,0,1,1,1,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
31,blue-collar,single,high.school,0,1,0,1,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
43,blue-collar,married,basic.9y,0,1,0,0,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
34,blue-collar,single,basic.9y,0,0,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
50,services,married,high.school,0,1,0,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
31,admin.,married,university.degree,0,1,0,0,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
45,services,divorced,basic.4y,0,0,0,0,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
35,technician,married,professional.course,0,1,0,0,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0
59,blue-collar,married,basic.4y,0,0,0,0,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,1
29,technician,married,university.degree,0,0,1,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
28,admin.,single,university.degree,0,1,0,1,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
45,admin.,married,high.school,0,1,0,0,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
47,technician,single,university.degree,0,0,0,0,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
41,self-employed,married,university.degree,0,1,0,0,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
42,management,married,high.school,0,0,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
32,technician,single,university.degree,0,1,0,0,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1
32,blue-collar,married,basic.6y,0,1,0,0,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
33,blue-collar,married,high.school,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
43,management,married,university.degree,0,0,0,0,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
34,blue-collar,married,university.degree,0,0,1,0,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
59,housemaid,married,basic.4y,0,0,0,0,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
31,admin.,married,university.degree,0,1,0,0,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
24,admin.,single,university.degree,0,1,1,0,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
27,blue-collar,single,basic.9y,0,0,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
37,services,married,high.school,0,1,0,0,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
53,self-employed,married,university.degree,0,1,0,0,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
31,blue-collar,married,basic.9y,0,1,0,1,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1
56,technician,married,professional.course,0,0,0,0,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35,technician,married,high.school,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
54,retired,married,professional.course,0,0,0,0,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,1
39,entrepreneur,married,basic.9y,0,1,1,0,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
