,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job
2132,29,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
2133,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,management
2134,26,2,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,no,admin.
2135,47,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
2136,39,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes,blue-collar
2137,29,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,self-employed
2138,33,1,3,1,success,-1.7,94.055,-39.8,0.715,4991.6,yes,admin.
2139,56,1,3,2,success,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,retired
2140,30,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,technician
2141,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,technician
2142,33,1,999,3,failure,-1.1,94.601,-49.5,0.977,4963.6,no,services
2143,49,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
2144,33,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,blue-collar
2145,58,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no,self-employed
2146,37,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,admin.
2147,48,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no,housemaid
2148,39,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,technician
2149,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
2150,59,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,housemaid
2151,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
2152,44,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,blue-collar
2153,39,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.921,5195.8,yes,technician
2154,30,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no,self-employed
2155,48,7,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,admin.
2156,51,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,technician
2157,29,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
2158,38,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,blue-collar
2159,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,blue-collar
2160,62,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,retired
2161,30,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,technician
2162,36,1,3,2,success,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,yes,admin.
2163,32,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,student
2164,56,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,unemployed
2165,39,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,admin.
2166,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
2167,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,technician
2168,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,blue-collar
2169,21,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,yes,student
2170,44,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,blue-collar
2171,31,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,admin.
2172,37,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,admin.
2173,37,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
2174,30,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,blue-collar
2175,47,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,technician
2176,41,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
2177,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,technician
2178,57,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,technician
2179,29,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,services
2180,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,admin.
2181,40,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
2182,43,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,technician
2183,27,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,admin.
2184,41,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,management
2185,58,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,retired
2186,28,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,blue-collar
2187,55,2,6,3,success,-1.7,94.027,-38.3,0.904,4991.6,yes,admin.
2188,54,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,no,self-employed
2189,56,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,management
2190,56,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,unemployed
2191,40,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,technician
2192,49,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,management
2193,30,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
2194,29,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,student
2195,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
2196,30,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,admin.
2197,34,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
2198,44,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,entrepreneur
2199,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,technician
2200,38,2,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.03,4963.6,yes,housemaid
2201,37,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,self-employed
2202,29,23,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,technician
2203,30,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
2204,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,management
2205,43,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,blue-collar
2206,33,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
2207,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
2208,57,6,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.031,4963.6,no,retired
2209,29,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
2210,36,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,entrepreneur
2211,48,1,3,3,success,-1.8,93.876,-40.0,0.6679999999999999,5008.7,yes,blue-collar
2212,30,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,blue-collar
2213,45,1,999,2,failure,-3.4,92.37899999999999,-29.8,0.741,5017.5,no,admin.
2214,42,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,blue-collar
2215,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,admin.
2216,28,9,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,services
2217,53,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,services
2218,58,1,999,0,nonexistent,-1.1,94.601,-49.5,0.953,4963.6,no,admin.
2219,32,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,services
2220,31,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,unemployed
2221,53,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,blue-collar
2222,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,admin.
2223,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,housemaid
2224,32,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,services
2225,43,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,unemployed
2226,44,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,housemaid
2227,45,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,blue-collar
2228,41,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,blue-collar
2230,30,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,self-employed
2231,31,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes,technician
2232,27,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes,admin.
2233,38,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,technician
2234,37,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,admin.
2235,50,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1,no,blue-collar
2236,60,6,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,technician
2237,50,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,technician
2238,34,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,admin.
2239,45,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,admin.
2240,39,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,services
2241,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,blue-collar
2242,34,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes,management
2243,31,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,blue-collar
2244,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,student
2245,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
2246,50,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,technician
2247,53,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,management
2248,27,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,blue-collar
2249,57,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,housemaid
2250,37,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,blue-collar
2251,59,16,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,technician
2252,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,housemaid
2253,32,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,management
2254,34,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,unemployed
2255,25,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,self-employed
2256,45,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
2257,34,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,blue-collar
2258,29,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no,admin.
2259,53,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
2260,29,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,technician
2261,39,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,housemaid
2262,40,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,admin.
2263,27,1,6,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,services
2264,55,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no,unemployed
2265,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,services
2266,54,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
2267,39,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,unemployed
2268,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,technician
2269,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,blue-collar
2270,26,1,999,1,failure,-3.4,92.649,-30.1,0.7190000000000001,5017.5,no,admin.
2271,52,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,technician
2272,44,2,4,1,success,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,admin.
2273,38,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,blue-collar
2274,42,1,999,1,failure,-2.9,92.963,-40.8,1.099,5076.2,no,services
2275,44,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,admin.
2276,27,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,admin.
2277,28,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes,management
2278,47,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.843,5076.2,yes,housemaid
2279,34,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,services
2280,55,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,blue-collar
2281,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,blue-collar
2282,25,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.838,5076.2,no,admin.
2283,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
2284,35,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
2285,50,4,999,3,failure,-1.1,94.199,-37.5,0.878,4963.6,no,management
2286,22,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,blue-collar
2288,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
2289,34,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,technician
2290,50,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,blue-collar
2291,25,1,999,1,failure,-2.9,92.469,-33.6,1.044,5076.2,no,student
2292,51,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,entrepreneur
2293,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,student
2294,59,3,6,1,success,-3.0,92.713,-33.0,0.7,5023.5,no,management
2295,37,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,blue-collar
2296,40,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,blue-collar
2297,26,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,technician
2298,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,admin.
2299,33,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1,yes,management
2300,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,self-employed
2301,32,12,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,student
2302,35,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,admin.
2303,31,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes,technician
2304,38,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes,blue-collar
2305,30,3,999,1,failure,-1.7,94.027,-38.3,0.899,4991.6,yes,student
2306,32,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,yes,services
2307,44,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,blue-collar
2308,35,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,admin.
2309,48,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,blue-collar
2310,52,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no,retired
2311,41,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,blue-collar
2312,65,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no,housemaid
2313,43,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,services
2314,40,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,blue-collar
2315,30,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,admin.
2316,66,1,999,1,failure,-1.7,94.215,-40.3,0.8959999999999999,4991.6,no,retired
2317,44,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,no,services
2318,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,admin.
2319,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,management
2320,26,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,blue-collar
2321,39,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,unemployed
2322,45,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,services
2323,35,2,999,1,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes,technician
2324,42,4,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,housemaid
2325,36,1,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,no,admin.
2326,46,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,admin.
2327,35,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,self-employed
2328,24,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,admin.
2329,50,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,technician
2330,36,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,admin.
2331,39,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1,no,technician
2332,57,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,blue-collar
2333,42,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,blue-collar
2334,31,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,blue-collar
2335,41,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,admin.
2336,25,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,blue-collar
2337,58,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
2338,33,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,self-employed
2339,42,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,technician
2340,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,management
2341,49,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,blue-collar
2342,44,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
2343,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,services
2344,26,2,999,2,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,blue-collar
2345,43,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,admin.
2346,43,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
2347,26,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,housemaid
2348,34,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,blue-collar
2349,24,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,services
2350,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,self-employed
2351,38,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,self-employed
2352,31,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
2353,32,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
2354,25,2,999,1,failure,-1.8,93.749,-34.6,0.643,5008.7,no,self-employed
2355,26,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
2356,56,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,retired
2357,38,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,blue-collar
2358,37,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no,admin.
2359,22,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes,blue-collar
2360,50,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,blue-collar
2361,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
2362,35,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,technician
2363,48,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,services
2364,25,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,admin.
2365,39,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,blue-collar
2366,52,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.797,5017.5,yes,technician
2367,48,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,technician
2368,44,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,blue-collar
2369,30,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,technician
2370,32,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,management
2371,52,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,unemployed
2372,44,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no,blue-collar
2373,29,3,3,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,admin.
2374,41,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
2375,26,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,technician
2376,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
2377,31,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
2378,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
2379,58,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,blue-collar
2380,56,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,technician
2381,23,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,blue-collar
2382,50,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes,technician
2383,29,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes,admin.
2384,31,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,admin.
2385,48,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,housemaid
2386,27,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,blue-collar
2387,24,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,technician
2388,35,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,technician
2389,42,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,technician
2390,37,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,admin.
2391,33,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
2392,58,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,management
2393,54,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,retired
2394,54,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,technician
2395,39,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,technician
2396,48,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,admin.
2397,34,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,blue-collar
2398,28,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,blue-collar
2399,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
2400,59,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,retired
2401,29,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
2402,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,admin.
2403,47,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.755,5017.5,no,admin.
2404,32,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
2405,30,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,blue-collar
2406,24,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5,no,technician
2407,58,1,999,2,failure,-1.1,94.199,-37.5,0.882,4963.6,no,entrepreneur
2408,44,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,management
2409,36,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,no,admin.
2410,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,self-employed
2411,31,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,blue-collar
2412,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes,admin.
2413,35,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,management
2414,29,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,blue-collar
2415,58,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,management
2416,43,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
2417,55,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,self-employed
2418,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,management
2419,38,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,entrepreneur
2420,36,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,technician
2421,56,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,retired
2422,32,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,admin.
2423,48,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,blue-collar
2424,31,4,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no,technician
2425,50,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,self-employed
2426,38,7,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,services
2427,34,16,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,admin.
