n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_avg_min,kw_avg_max,kw_avg_avg,self_reference_avg_sharess,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,avg_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,two_class_popularity,multi_class_popularity,,shares
10,60,0.881355917,0.999999972,0.972222195,2,2,11,0,4.966666667,6,0,0,0,0,0,1,103.6,271183.3333,1828.0585,12050,0,0.358719716,0.033333489,0.541277621,0.033333507,0.033335666,0.566666667,-0.045833333,0.05,0.016666667,0.75,0.25,0.220833333,-0.7,0,0,0.5,0,0,3,,1500
12,450,0.575757574,0.999999996,0.689530683,3,1,1,1,4.844444444,7,0,0,0,0,0,1,261.8571429,233542.8571,1962.473357,22200,0,0.028571577,0.028571539,0.885712939,0.028571528,0.028572417,0.576960936,-0.013966193,0.035555556,0.022222222,0.615384615,0.384615385,0.313595779,-0.497222222,0.25,0.068181818,0.25,0.068181818,1,4,,1900
10,603,0.543252594,0.999999997,0.671834624,26,6,1,1,5.023217247,4,0,0,0,0,0,1,-1,406425,2523.77525,5476.6,0,0.050000201,0.050000047,0.799996123,0.050000149,0.05000348,0.539621212,-0.013264678,0.024875622,0.016583748,0.6,0.4,0.312146465,-0.478333333,0,0,0.5,0,1,5,,4400
9,0,0,0,0,0,0,24,0,0,7,0,0,0,0,0,1,261.8571429,233542.8571,1962.473357,0,0,0.028571577,0.028571539,0.885712939,0.028571528,0.028572417,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4,,1900
8,747,0.492392807,0.999999998,0.623966941,22,3,3,3,5.065595716,7,0,0,0,0,0,1,152.3333333,233357.1429,1803.973357,8014.333333,0,0.028572416,0.028572454,0.885710246,0.028572082,0.028572802,0.500322036,-0.02158167,0.021419009,0.017402945,0.551724138,0.448275862,0.281155303,-0.414102564,0.2,-0.7,0.3,0.7,0,2,,940
14,772,0.474509803,0.999999998,0.649082567,6,3,2,0,4.555699482,4,0,0,0,0,0,1,-1,406425,2523.77525,22200,0,0.050000201,0.050000047,0.799996123,0.050000149,0.05000348,0.442913533,0.011973051,0.025906736,0.027202073,0.487804878,0.512195122,0.321287879,-0.258806471,0.3,0.2,0.2,0.2,1,4,,2400
13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,183,325400,2240.9202,0,0,0.040000248,0.040000168,0.839997318,0.04000017,0.040002097,0,0,0,0,0,0,0,0,0.454545455,0.136363636,0.045454545,0.136363636,0,2,,916
13,658,0.519008264,0.999999998,0.582781456,57,2,1,0,4.980243161,7,0,0,0,0,0,1,420.1428571,302885.7143,3117.938452,1450,0,0.028816972,0.028622364,0.568224034,0.029429846,0.344906784,0.435464015,0.140317235,0.025835866,0.009118541,0.739130435,0.260869565,0.343048128,-0.190277778,0,0,0.5,0,0,1,,669
10,292,0.619718308,0.999999994,0.835294113,10,1,0,1,4.575342466,8,0,0,0,0,0,1,-1,270062.5,2609.80911,1300,0,0.025369842,0.025160344,0.152128521,0.025014308,0.772326984,0.467592593,0.203333333,0.034246575,0.003424658,0.909090909,0.090909091,0.368333333,-0.2,1,1,0.5,1,0,1,,600
13,223,0.610837435,0.999999993,0.682432428,14,2,11,0,4.627802691,7,0,0,0,0,0,0,83.518,483200,3380.351933,1750,0,0.028580254,0.028595518,0.17235747,0.607316228,0.16315053,0.291964286,-0.005573593,0.02690583,0.00896861,0.75,0.25,0.175901876,-0.45,0,0,0.5,0,0,1,,664
8,155,0.63194444,0.99999999,0.660194168,13,1,10,0,4.761290323,7,0,0,0,0,0,0,172.7142857,324457.1429,4602.051738,1300,0,0.028583061,0.028586965,0.173785402,0.740062517,0.028982055,0.31540404,0.007070707,0.019354839,0.012903226,0.6,0.4,0.136363636,-0.183333333,0.166666667,0,0.333333333,0,1,4,,2000
9,287,0.567375885,0.999999994,0.698224848,9,5,2,0,4.648083624,7,0,0,0,0,1,0,196.5,310142.8571,2514.42356,2222.8,0,0.0285719,0.248639245,0.5201631,0.028571784,0.174053971,0.3275,0.03,0.010452962,0.010452962,0.5,0.5,0.366666667,-0.266666667,0.644444444,-0.077777778,0.144444444,0.077777778,1,4,,2100
14,884,0.509849362,0.999999998,0.726546905,10,4,1,1,4.505656109,6,0,1,0,0,0,0,216,237316.6667,4186.878169,2900,0,0.200420736,0.034566985,0.033335537,0.698341655,0.033335088,0.434353455,0.052053557,0.028280543,0.016968326,0.625,0.375,0.323170996,-0.307354497,0.5,0.25,0,0.25,0,1,,286
12,525,0.541266794,0.999999997,0.69604863,12,2,1,0,4.792380952,6,0,1,0,0,0,0,143.1666667,294850,4361.253529,755,0,0.033335683,0.699621698,0.199956678,0.033746837,0.033339105,0.378632679,0.134927696,0.045714286,0.019047619,0.705882353,0.294117647,0.375542929,-0.267698413,0.3,-0.1,0.2,0.1,0,1,,803
15,279,0.595330737,0.999999994,0.674556209,16,2,14,0,4.598566308,5,0,0,0,0,0,0,133.918,695720,5994.980992,51650,0,0.04000039,0.244232021,0.040000114,0.635767373,0.040000101,0.548039216,0.198529412,0.035842294,0.014336918,0.714285714,0.285714286,0.51,-0.43125,0,0,0.5,0,1,5,,3800
12,317,0.578947367,0.999999995,0.755434779,5,4,1,1,4.731861199,6,0,0,0,0,1,0,71.33333333,293250,2730.251934,1442.333333,0,0.033381164,0.033334153,0.033343715,0.033333396,0.866607573,0.551964962,0.130954072,0.05362776,0.022082019,0.708333333,0.291666667,0.371501783,-0.203571429,0.441666667,0.3,0.058333333,0.3,0,3,,1400
11,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,67,506600,4585.760951,0,0,0.033334197,0.034238333,0.033333799,0.865759905,0.033333765,0,0,0,0,0,0,0,0,0.375,-0.125,0.125,0.125,0,1,,828
12,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,219.07375,472337.5,7046.507368,0,0,0.149734133,0.150741096,0.025000253,0.649524322,0.025000195,0,0,0,0,0,0,0,0,1,-1,0.5,1,0,1,,747
12,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,166.0655556,428144.4444,4079.837926,0,0,0.02222239,0.475787536,0.022222397,0.457545387,0.02222229,0,0,0,0,0,0,0,0,0.4,-0.2,0.1,0.2,1,5,,11300
9,177,0.702380948,0.999999991,0.861111103,3,1,0,1,4.491525424,7,0,0,0,0,0,1,-1,559285.7143,3769.375823,1200,0,0.02862369,0.028763263,0.457687751,0.45633721,0.028588087,0.535454545,0.328636364,0.039548023,0,1,0,0.469480519,0,0,0,0.5,0,0,2,,1100
16,708,0.474285714,0.999999997,0.675324674,5,2,2,0,5.063559322,6,0,0,0,0,0,1,-1,232916.6667,1994.083069,1500,0,0.03333558,0.03333484,0.700283735,0.033334209,0.199711636,0.463700096,0.106898749,0.025423729,0.004237288,0.857142857,0.142857143,0.301150794,-0.376851852,0.4,-0.2,0.1,0.2,0,1,,856
8,370,0.574999998,0.999999995,0.722727269,10,1,1,1,4.472972973,9,0,0,0,0,0,0,116.625,351233.3333,5461.921664,26400,0,0.022226557,0.022701776,0.355088575,0.577513182,0.022469911,0.31763285,0.044093105,0.021621622,0.016216216,0.571428571,0.428571429,0.367045455,-0.403703704,0,0,0.5,0,1,5,,32100
11,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,219.37,522857.1429,6234.892406,0,0,0.028887862,0.0286409,0.028571498,0.885303678,0.028596062,0,0,0,0,0,0,0,0,0.55,0.05625,0.05,0.05625,0,3,,1500
8,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,121.9414286,558642.8571,5149.701711,0,0,0.028571951,0.320379247,0.0285717,0.59390546,0.028571642,0,0,0,0,0,0,0,0,0.75,0.45,0.25,0.45,1,5,,8500
10,351,0.562318839,0.999999995,0.721153843,6,6,1,0,4.487179487,3,0,0,1,0,0,0,173,513366.6667,2599.061621,1300,0,0.733332788,0.066666919,0.066666794,0.066666752,0.066666747,0.407782369,0.039152893,0.01994302,0.008547009,0.7,0.3,0.226623377,-0.241666667,0,0,0.5,0,0,2,,1100
10,345,0.592261903,0.999999995,0.714932123,21,2,2,0,4.582608696,5,0,0,1,0,0,0,194,449560,2732.732963,14300,0,0.839962071,0.040001979,0.040030454,0.040000033,0.040005463,0.477356902,-0.152441077,0.020289855,0.023188406,0.466666667,0.533333333,0.296103896,-0.514583333,0.066666667,0,0.433333333,0,0,2,,948
8,488,0.538961038,0.999999997,0.681208051,11,5,2,0,4.715163934,9,0,0,1,0,0,0,2271.333333,325022.2222,4423.058788,3433.333333,0,0.765195487,0.022248678,0.166196464,0.02237505,0.023984321,0.321294021,0.053460278,0.032786885,0.034836066,0.484848485,0.515151515,0.316856061,-0.175980392,0.433333333,-0.166666667,0.066666667,0.166666667,0,2,,1100
11,879,0.389671361,0.999999998,0.539078155,9,6,3,0,4.298065984,5,0,0,0,1,0,0,342.5,172180,1635.608122,2271.666667,0,0.040612039,0.04000566,0.040001581,0.040001733,0.839378987,0.502910053,0.262969577,0.067121729,0.018202503,0.786666667,0.213333333,0.45074657,-0.160453869,0.433333333,-0.166666667,0.066666667,0.166666667,0,2,,1200
11,1222,0.41014975,0.999999999,0.619190404,7,2,1,0,4.585924714,7,0,0,0,0,0,1,443,234242.8571,2615.546654,4000,0,0.314331127,0.170957084,0.457561941,0.028572788,0.02857706,0.378239748,0.152929608,0.045826514,0.009819967,0.823529412,0.176470588,0.363746521,-0.20150463,0,0,0.5,0,0,1,,793
11,255,0.535433069,0.999999994,0.673076919,8,5,2,0,4.870588235,7,0,0,0,0,1,0,234.1428571,325414.2857,2669.54745,2450,0,0.028816319,0.028637062,0.172255434,0.028571679,0.741719506,0.447077922,0.195670996,0.02745098,0,1,0,0.391341991,0,0,0,0.5,0,1,4,,3100
13,1687,0.331336129,0.999999999,0.495238095,9,9,8,0,4.146413752,9,0,0,0,0,1,0,53.44444444,347522.2222,2960.654826,0,0,0.022227652,0.022261969,0.022225478,0.022222318,0.911062583,0.511151284,0.166539848,0.042679312,0.018375815,0.699029126,0.300970874,0.460938853,-0.264727343,0.567857143,0.492857143,0.067857143,0.492857143,0,3,,1300
16,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,137.265,593450,5332.831217,0,0,0.033333441,0.033347061,0.033333373,0.866652754,0.03333337,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,211600
10,909,0.470588235,0.999999998,0.693548386,6,5,10,1,4.486248625,10,0,0,0,0,1,0,207.2,307082.2,2888.960489,2450,0,0.020007646,0.020021331,0.020004572,0.114554076,0.825412375,0.435685304,0.132346743,0.04950495,0.01980198,0.714285714,0.285714286,0.348555556,-0.229861111,1,0.5,0.5,0.5,1,5,,4800
9,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,1,122,183570,2887.899658,0,0,0.120719395,0.109115712,0.629791553,0.120335251,0.02003809,0,0,0,0,0,0,0,0,0.733333333,0.416666667,0.233333333,0.416666667,1,5,,8700
11,994,0.487726787,0.999999999,0.585798816,64,2,1,0,5.222334004,7,0,0,0,0,0,1,130.4285714,250114.2857,2453.506237,1408,0,0.028583239,0.028571526,0.885647813,0.028595885,0.028601536,0.377695321,0.035484952,0.025150905,0.015090543,0.625,0.375,0.225772727,-0.23037037,0,0,0.5,0,1,4,,2000
10,508,0.565306121,0.999999997,0.720634918,15,0,1,0,4.753937008,7,0,0,0,0,0,1,17.57142857,333457.1429,2255.250601,0,0,0.169396033,0.028571479,0.744888093,0.028571794,0.0285726,0.546428084,0.090334328,0.043307087,0.017716535,0.709677419,0.290322581,0.333825266,-0.32797619,0,0,0.5,0,0,2,,1000
13,539,0.554687499,0.999999997,0.681159418,31,1,1,0,5.204081633,5,0,0,0,0,0,1,326.8,325800,2904.563943,8100,0,0.040004378,0.040004499,0.641018419,0.040003068,0.238969636,0.4305,0.118805556,0.033395176,0.012987013,0.72,0.28,0.373240741,-0.236309524,0.54,0.16,0.04,0.16,0,2,,934
11,139,0.688405792,0.999999988,0.804878039,4,1,1,1,4.251798561,7,0,0,0,0,0,0,-0.857142857,357542.8571,4093.90615,36300,0,0.02857364,0.029308539,0.028576434,0.884969649,0.028571737,0.378333333,0.105,0.028776978,0.014388489,0.666666667,0.333333333,0.325,-0.125,0,0,0.5,0,1,4,,2000
11,310,0.554098359,0.999999995,0.673684207,4,0,6,0,4.874193548,5,0,0,0,0,0,1,292,208248.6,1848.761782,0,0,0.040002509,0.040672935,0.639663717,0.040383944,0.239276896,0.494823232,0.011363636,0.016129032,0.006451613,0.714285714,0.285714286,0.367272727,-0.25,0.166666667,0.125,0.333333333,0.125,0,2,,990
12,727,0.518987341,0.999999998,0.722352939,23,1,1,0,4.98349381,6,0,0,0,0,0,1,92.2,216016.6667,2234.780611,1500,0,0.20041141,0.033336788,0.699579882,0.033335406,0.033336515,0.434385382,0.217483389,0.035763411,0.006877579,0.838709677,0.161290323,0.410164835,-0.2125,0.5,0.5,0,0.5,0,2,,1200
16,1665,0.402803169,0.999999999,0.586844809,31,5,4,0,5.048048048,7,0,0,0,0,0,1,112.2857143,275385.7143,2246.180376,7400,0,0.028571811,0.02857161,0.885654053,0.028571566,0.028630959,0.448094422,0.095611488,0.031831832,0.014414414,0.688311688,0.311688312,0.358019685,-0.24537037,1,0.3,0.5,0.3,1,4,,1700
11,639,0.519008264,0.999999998,0.646766168,33,4,1,1,4.857589984,9,0,0,0,0,0,1,154.625,426000,4601.456789,1550,0,0.022225579,0.022335345,0.257578736,0.675635701,0.022224639,0.429094517,0.245752165,0.03286385,0.010954617,0.75,0.25,0.412987013,-0.323469388,0,0,0.5,0,0,3,,1400
9,984,0.492783505,0.999999998,0.63053435,28,1,1,0,5.18597561,9,0,0,0,0,0,1,218.6666667,252733.3333,2191.4725,1900,0,0.02222305,0.133201348,0.800130001,0.022222446,0.022223154,0.361178108,0.022945128,0.025406504,0.014227642,0.641025641,0.358974359,0.316363636,-0.35,0.05,-0.05,0.45,0.05,0,2,,995
8,426,0.565104165,0.999999996,0.689795916,26,5,15,0,4.403755869,9,0,0,0,0,0,0,181,250988.8889,3877.324998,17600,0,0.131096448,0.022231551,0.022223313,0.682469504,0.141979183,0.705882353,0.436764706,0.030516432,0.007042254,0.8125,0.1875,0.630769231,-0.258333333,1,1,0.5,1,0,1,,873
11,591,0.520499108,0.999999997,0.706586824,13,6,3,0,4.668358714,8,0,0,0,0,1,0,379.8571429,204087.5,2325.256623,2100,0,0.02500201,0.149520414,0.025001489,0.025001354,0.775474734,0.500161937,0.278704792,0.074450085,0.020304569,0.785714286,0.214285714,0.452464581,-0.144725529,0.366666667,0.416666667,0.133333333,0.416666667,0,3,,1300
12,388,0.53488372,0.999999995,0.714932123,8,2,3,0,4.579896907,7,0,0,0,0,1,0,207.6666667,221428.5714,2296.884431,3300,0,0.028572097,0.246165673,0.526953002,0.028571874,0.169737355,0.475753968,0.118472222,0.023195876,0.015463918,0.6,0.4,0.416666667,-0.246759259,0,0,0.5,0,0,2,,1200
13,301,0.531690139,0.999999995,0.629629626,4,3,1,1,4.491694352,5,0,1,0,0,0,0,113,234120,2656.353374,855.5,0,0.040000095,0.839894403,0.040000457,0.040104861,0.040000184,0.389030612,0.102380952,0.043189369,0.026578073,0.619047619,0.380952381,0.382051282,-0.283333333,0.507070707,0.023232323,0.007070707,0.023232323,0,1,,379
10,1576,0.352193261,0.999999999,0.56495098,3,3,2,1,4.368020305,7,0,1,0,0,0,0,95.28571429,167742.8571,2134.610045,858.5,0,0.028571705,0.885618518,0.028571783,0.028666373,0.028571621,0.504030872,0.056540509,0.045050761,0.029187817,0.606837607,0.393162393,0.349411164,-0.331677019,0.666666667,0.333333333,0.166666667,0.333333333,0,1,,891
7,372,0.547277935,0.999999996,0.649350647,16,1,8,0,4.403225806,5,0,0,1,0,0,0,163.2,440280,2976.959229,775,0,0.427110429,0.040001155,0.239870146,0.252817442,0.040200828,0.495699418,0.145393327,0.059139785,0.02688172,0.6875,0.3125,0.383898072,-0.207777778,0.366666667,0.416666667,0.133333333,0.416666667,0,3,,1500
10,521,0.549132947,0.999999997,0.708463948,14,0,1,0,4.854126679,9,0,0,1,0,0,0,397.8888889,336333.3333,3015.716194,0,0,0.459133564,0.022263151,0.335172772,0.022230498,0.161200014,0.36758614,0.146312427,0.046065259,0.013435701,0.774193548,0.225806452,0.369791667,-0.22755102,0.1,0,0.4,0,1,4,,3200
12,285,0.520146518,0.999999994,0.624309389,5,3,1,1,4.905263158,7,0,0,0,0,0,1,189.4285714,247142.8571,3546.515187,889.6666667,0,0.028944741,0.028626115,0.302257094,0.029535519,0.61063653,0.563716578,0.173716578,0.045614035,0.014035088,0.764705882,0.235294118,0.25986014,-0.10625,0.394444444,-0.00959596,0.105555556,0.00959596,0,3,,1400
13,576,0.529720279,0.999999997,0.701807227,2,2,1,3,4.494791667,8,0,1,0,0,0,0,202.5,295606.875,3039.562355,748,0,0.025001043,0.0255942,0.025000612,0.769068641,0.155335503,0.584762306,0.219004529,0.0625,0.020833333,0.75,0.25,0.469760101,-0.257986111,0.25,0.25,0.25,0.25,0,2,,982
9,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,126.32375,479525,5018.988017,0,0,0.025004259,0.025171319,0.025019185,0.899789691,0.025015546,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,,891
10,253,0.654618471,0.999999994,0.75903614,10,5,1,0,5.019762846,4,0,0,1,0,0,0,20.75,560525,2965.738055,4633.333333,0,0.799755672,0.050046675,0.050096299,0.050100642,0.050000712,0.462913223,0.078495179,0.04743083,0.015810277,0.75,0.25,0.248074495,-0.25,0.766666667,-0.375,0.266666667,0.375,1,4,,1800
9,213,0.56398104,0.999999992,0.66949152,3,3,2,0,4.338028169,5,0,0,1,0,0,0,81.6,578500,3212.648234,2950,0,0.638604325,0.24115378,0.040162262,0.040078843,0.040000789,0.0625,0.03,0.023474178,0.009389671,0.714285714,0.285714286,0.12,-0.15,0,0,0.5,0,1,4,,2000
14,171,0.672619044,0.999999989,0.851063821,6,2,1,0,4.573099415,8,0,0,1,0,0,0,121.25,323325,3429.005172,3500,0,0.638995916,0.025118898,0.025028126,0.284145978,0.026711081,0.405952381,0.172619048,0.023391813,0.011695906,0.666666667,0.333333333,0.408333333,-0.2125,0,0,0.5,0,0,3,,1500
11,1642,0.398399015,0.999999999,0.579110651,23,2,1,0,4.93909866,6,0,0,0,0,0,1,74.5,319250,2206.714565,1300,0,0.033333693,0.033333388,0.866663948,0.033333406,0.033335564,0.416159521,0.062195239,0.03045067,0.014007308,0.684931507,0.315068493,0.28689697,-0.255495169,0.2,-0.1,0.3,0.1,0,2,,984
13,177,0.647727269,0.99999999,0.788461531,4,3,2,1,4.338983051,7,0,0,0,0,1,0,81.14285714,528328.5714,3225.173731,1350,0,0.466513772,0.028627673,0.028765589,0.028866007,0.44722696,0.726046176,0.376623377,0.079096045,0,1,0,0.39703154,0,1,0.5,0.5,0.5,0,3,,1600
15,1964,0.290739783,0.999999999,0.41788478,20,0,3,0,4.874745418,10,0,0,0,0,0,1,235.6,248210,3677.812481,0,0,0.02017033,0.020024594,0.32733974,0.020422826,0.61204251,0.509607616,0.022231513,0.041242363,0.024949084,0.623076923,0.376923077,0.267967639,-0.352761581,0.175,-0.175,0.325,0.175,0,2,,1000
10,1105,0.45684803,0.999999998,0.623867069,19,5,2,0,4.58280543,4,0,0,1,0,0,0,219,407669.75,2475.596243,2793,0,0.79974488,0.050001878,0.050149512,0.050000995,0.050102735,0.452496987,0.083072999,0.035294118,0.016289593,0.684210526,0.315789474,0.385767566,-0.289770723,0.925,0.575,0.425,0.575,0,2,,978
10,1000,0.429577464,0.999999998,0.653558051,7,0,2,2,4.64,7,1,0,0,0,0,0,346.4285714,305857.1429,3936.127887,0,0,0.028770002,0.028573828,0.202788089,0.028608129,0.711259952,0.475459737,0.098001355,0.037,0.017,0.685185185,0.314814815,0.404247104,-0.321405229,0.5,0.5,0,0.5,1,4,,2700
10,360,0.507204609,0.999999995,0.652582157,8,5,2,0,4.252777778,5,0,0,1,0,0,0,230,506340,3251.42363,1864.75,0,0.837677437,0.040060287,0.040000248,0.040314479,0.041947548,0.573214286,0.137797619,0.022222222,0.013888889,0.615384615,0.384615385,0.421428571,-0.233333333,0,0,0.5,0,0,2,,1100
8,189,0.597633133,0.999999992,0.619834706,21,2,19,0,5.343915344,9,0,0,0,0,0,0,116.1111111,308322.2222,5485.311767,1500,0,0.022225583,0.022233504,0.14104654,0.792258628,0.022235745,0.744444444,0.425,0.042328042,0.005291005,0.888888889,0.111111111,0.63125,-0.125,0,0,0.5,0,0,2,,1100
13,297,0.564625848,0.999999994,0.672222218,12,9,1,1,4.632996633,7,0,0,0,0,1,0,42.71428571,522142.8571,3166.152746,3380,0,0.198644612,0.028573235,0.02863241,0.028571736,0.715578008,0.652994228,0.150064935,0.04040404,0.013468013,0.75,0.25,0.43219697,-0.35625,0,0,0.5,0,1,4,,1900
12,218,0.643192485,0.999999993,0.732876707,6,2,1,0,4.73853211,4,0,0,0,0,0,1,-1,406425,2516.50279,11900,0,0.050000201,0.050000047,0.799996123,0.050000149,0.05000348,0.728125,-0.0375,0.013761468,0.009174312,0.6,0.4,0.3,-0.6,0,0,0.5,0,0,1,,862
10,456,0.565420559,0.999999996,0.721189588,4,4,3,0,4.407894737,8,0,0,0,0,1,0,193.8571429,282310.875,2575.751382,2366.666667,0,0.127049567,0.025001726,0.025001214,0.025137224,0.797810269,0.508411668,0.355377242,0.057017544,0.013157895,0.8125,0.1875,0.516533467,-0.177777778,0.591666667,0.316666667,0.091666667,0.316666667,1,4,,2400
8,953,0.404109589,0.999999998,0.530249109,33,2,5,0,4.476390346,6,0,0,1,0,0,0,154.2,333383.3333,3177.358928,10300,0,0.866057073,0.033338094,0.033388194,0.033422171,0.033794468,0.377989899,0.141780303,0.026232949,0.009443861,0.735294118,0.264705882,0.370393939,-0.263425926,0.433333333,-0.166666667,0.066666667,0.166666667,0,3,,1400
10,439,0.502358489,0.999999996,0.654618471,14,4,16,0,4.296127563,9,0,0,0,0,0,0,195.7777778,300855.5556,5114.132308,1700,0,0.022927464,0.140699424,0.022222343,0.791915793,0.022234977,0.503552972,0.077874677,0.034168565,0.045558087,0.428571429,0.571428571,0.472222222,-0.186736111,0.416666667,-0.183333333,0.083333333,0.183333333,1,4,,2700
9,451,0.56590909,0.999999996,0.713235291,11,2,1,0,4.924611973,6,0,0,0,0,0,1,-1,232916.6667,1984.64179,945,0,0.03333558,0.03333484,0.700283749,0.033334209,0.199711622,0.37320312,0.182932213,0.024390244,0.00886918,0.733333333,0.266666667,0.388050964,-0.119246032,0,0,0.5,0,0,1,,719
13,207,0.611702124,0.999999991,0.732142851,3,1,1,0,4.734299517,6,1,0,0,0,0,0,378,286866.6667,3819.926909,10800,0,0.033801932,0.033412224,0.033609267,0.034869366,0.864307211,0.45617284,-0.049074074,0.014492754,0.014492754,0.5,0.5,0.45,-0.422222222,0.3,0.1,0.2,0.1,0,1,,740
10,422,0.586374694,0.999999996,0.764227639,5,4,1,0,4.357819905,10,0,1,0,0,0,0,286,284600,2338.771071,674,0,0.227891019,0.711949719,0.020001858,0.02015031,0.020007094,0.30545977,0.047557471,0.016587678,0.021327014,0.4375,0.5625,0.407142857,-0.163425926,0,0,0.5,0,0,2,,968
11,276,0.636363634,0.999999995,0.706806279,17,3,12,0,4.902173913,9,0,0,0,0,0,0,284.7777778,309677.7778,4642.657629,2950,0,0.022224564,0.138783417,0.022225974,0.794532405,0.02223364,0.399183007,0.119444444,0.02173913,0.014492754,0.6,0.4,0.494444444,-0.234027778,0,0,0.5,0,0,1,,787
13,146,0.647887319,0.999999988,0.77499999,4,2,2,0,4.842465753,7,0,0,0,0,1,0,114.3333333,501500,3233.059422,1400,0,0.028683064,0.028575037,0.028687479,0.028572891,0.885481529,0.422796143,0.204338843,0.054794521,0.006849315,0.888888889,0.111111111,0.297632576,-0.133333333,0,0,0.5,0,1,5,,3800
11,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,251.4316667,505742.8571,4472.886095,0,0,0.171698779,0.028585259,0.028572538,0.742570558,0.028572865,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,4800
11,244,0.641350208,0.999999993,0.811188806,4,1,2,0,4.81557377,10,0,0,0,0,0,0,278,278750,4227.414263,9100,0,0.020004406,0.126785065,0.226718907,0.440605412,0.185886209,0.428054299,-0.032277526,0.032786885,0.020491803,0.615384615,0.384615385,0.397916667,-0.683333333,0,0,0.5,0,1,5,,15000
12,275,0.591240874,0.999999994,0.736526942,2,1,1,0,4.672727273,5,0,1,0,0,0,0,124.4,294840,2939.247937,903,0,0.040001261,0.500962342,0.040000543,0.379035228,0.040000625,0.579126984,0.270099206,0.072727273,0.018181818,0.8,0.2,0.56452381,-0.6375,1,0,0.5,0,0,1,,786
10,979,0.432631578,0.999999998,0.581034482,20,3,2,0,4.807967314,5,0,0,0,0,0,1,-1,326480,2320.291706,8833.333333,0,0.040000146,0.040000054,0.839997646,0.040000104,0.04000205,0.403311966,0.181818182,0.033707865,0.007150153,0.825,0.175,0.392424242,-0.160714286,0,0.1,0.5,0.1,0,3,,1400
11,850,0.529268292,0.999999998,0.678244971,28,3,1,1,5.114117647,4,0,0,0,0,0,1,-1,406425,2516.50279,8227.333333,0,0.050000201,0.050000047,0.799996123,0.050000149,0.05000348,0.389797009,0.101282051,0.025882353,0.02,0.564102564,0.435897436,0.414393939,-0.214624183,0.5,0.25,0,0.25,0,2,,1100
14,718,0.494978478,0.999999998,0.660633483,9,1,2,5,4.972144847,5,0,0,0,0,0,1,-1,263580,2466.802716,494,0,0.040013549,0.04000011,0.839981777,0.040000062,0.040004502,0.36047943,0.0164885,0.025069638,0.026462396,0.486486486,0.513513514,0.330687831,-0.249707602,0,0,0.5,0,0,3,,1600
9,1985,0.248548813,0.999999999,0.335658239,2,2,30,0,4.479596977,6,0,0,0,0,0,1,139.6666667,272383.3333,2141.446792,11559.5,0,0.033333458,0.033333398,0.866665033,0.033333419,0.033334692,0.450742448,0.114616402,0.024685139,0.010075567,0.710144928,0.289855072,0.341205053,-0.227986111,0,0,0.5,0,1,4,,2100
