,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,marital_divorced,marital_married,marital_single
2115,37,2,999,0,1.4,94.465,-41.8,4.967,5228.1,no,0,1,0,0,1,0
2116,29,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
2117,31,1,10,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,0,0,1,0,0,1
2118,58,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2119,32,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,0,1
2120,48,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
2121,42,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,0,1,0,0,1,0
2122,31,2,3,6,-1.1,94.76700000000001,-50.8,1.048,4963.6,no,0,0,1,0,0,1
2123,41,3,999,0,1.4,94.465,-41.8,4.967,5228.1,no,0,1,0,0,1,0
2124,33,2,999,0,1.1,93.994,-36.4,4.864,5191.0,no,0,1,0,0,0,1
2125,45,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2126,30,1,999,0,1.4,93.444,-36.1,4.97,5228.1,no,0,1,0,0,1,0
2127,30,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
2128,53,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,no,0,1,0,0,1,0
2129,32,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,0,1
2130,27,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,no,1,0,0,0,0,1
2131,46,6,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,1,0
2132,29,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
2133,43,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,no,0,1,0,0,1,0
2134,26,2,999,1,-3.4,92.431,-26.9,0.73,5017.5,no,1,0,0,0,0,1
2135,47,3,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
2136,39,4,999,0,1.1,93.994,-36.4,4.856,5191.0,yes,0,1,0,0,1,0
2137,29,8,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,0,1
2138,33,1,3,1,-1.7,94.055,-39.8,0.715,4991.6,yes,0,0,1,0,0,1
2139,56,1,3,2,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,0,0,1,0,1,0
2140,30,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,yes,0,1,0,0,0,1
2141,32,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
2142,33,1,999,3,-1.1,94.601,-49.5,0.977,4963.6,no,1,0,0,0,1,0
2143,49,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2144,33,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,1,0,0,0,1,0
2145,58,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,no,0,1,0,0,1,0
2146,37,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
2147,48,1,999,0,-2.9,92.963,-40.8,1.252,5076.2,no,0,1,0,0,1,0
2148,39,3,999,0,-1.8,93.075,-47.1,1.453,5099.1,no,0,1,0,0,1,0
2149,53,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
2150,59,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
2151,40,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2152,44,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,0,0,1
2153,39,1,999,0,-0.1,93.79799999999999,-40.4,4.921,5195.8,yes,0,1,0,0,1,0
2154,30,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,no,0,1,0,0,1,0
2155,48,7,999,0,1.4,93.444,-36.1,4.967,5228.1,no,0,1,0,0,1,0
2156,51,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,no,0,1,0,1,0,0
2157,29,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
2158,38,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,0,1,0,0,0,1
2159,30,4,999,0,1.1,93.994,-36.4,4.864,5191.0,no,0,1,0,0,1,0
2160,62,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,0,1,0,0,0,1
2161,30,4,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,0,1
2162,36,1,3,2,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,yes,0,0,1,0,0,1
2163,32,3,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,0,1
2164,56,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,no,0,1,0,0,1,0
2165,39,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,no,0,1,0,0,1,0
2166,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
2167,36,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
2168,34,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0,1,0,0,1,0
2169,21,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,yes,0,1,0,0,0,1
2170,44,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,1,0
2171,31,4,999,0,1.4,94.465,-41.8,4.961,5228.1,yes,0,1,0,0,1,0
2172,37,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,0,1
2173,37,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2174,30,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
2175,47,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,1,0,0
2176,41,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,1,0,0
2177,33,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
2178,57,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,0,1,0,0,1,0
2179,29,5,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,0,1
2180,33,1,999,0,1.4,93.444,-36.1,4.962,5228.1,no,0,1,0,1,0,0
2181,40,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,1,0,0
2182,43,1,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,1,0,0,0,1,0
2183,27,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,0,1
2184,41,6,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2185,58,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
2186,28,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
2187,55,2,6,3,-1.7,94.027,-38.3,0.904,4991.6,yes,0,0,1,1,0,0
2188,54,3,999,0,-1.1,94.601,-49.5,0.987,4963.6,no,0,1,0,0,1,0
2189,56,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,1,0,0
2190,56,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,no,1,0,0,1,0,0
2191,40,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
2192,49,4,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,1,0
2193,30,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
2194,29,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,no,0,1,0,0,0,1
2195,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
2196,30,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,1,0,0,0,1,0
2197,34,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,1,0,0
2198,44,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,1,0,0
2199,32,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,0,1,0,0,0,1
2200,38,2,999,0,-1.1,94.76700000000001,-50.8,1.03,4963.6,yes,0,1,0,1,0,0
2201,37,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,no,0,1,0,0,1,0
2202,29,23,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,1,0
2203,30,12,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
2204,54,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,no,0,1,0,0,1,0
2205,43,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,1,0
2206,33,5,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2207,32,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
2208,57,6,999,0,-1.1,94.76700000000001,-50.8,1.031,4963.6,no,0,1,0,0,1,0
2209,29,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
2210,36,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,1,0
2211,48,1,3,3,-1.8,93.876,-40.0,0.6679999999999999,5008.7,yes,0,0,1,0,1,0
2212,30,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,0,1,0,0,1,0
2213,45,1,999,2,-3.4,92.37899999999999,-29.8,0.741,5017.5,no,1,0,0,0,1,0
2214,42,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,0,1,0,0,1,0
2215,31,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,0,1
2216,28,9,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,1,0,0,0,0,1
2217,53,3,999,0,-2.9,92.963,-40.8,1.262,5076.2,yes,0,1,0,0,1,0
2218,58,1,999,0,-1.1,94.601,-49.5,0.953,4963.6,no,0,1,0,0,1,0
2219,32,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,1,0
2220,31,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
2221,53,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,no,0,1,0,0,1,0
2222,53,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
2223,32,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
2224,32,3,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,0,1,0,0,0,1
2225,43,2,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
2226,44,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,0,1,0,0,1,0
2227,45,3,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
2228,41,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,no,1,0,0,0,1,0
2229,64,1,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,0,1,0,0,1,0
2230,30,10,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
2231,31,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,yes,0,1,0,0,1,0
2232,27,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,yes,0,1,0,0,0,1
2233,38,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
2234,37,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,1,0,0,0,0,1
2235,50,1,999,0,1.4,93.91799999999999,-42.7,4.966,5228.1,no,0,1,0,0,1,0
2236,60,6,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,1,0,0
2237,50,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,1,0,0
2238,34,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,0,1
2239,45,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2240,39,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,1,0,0,0,0,1
2241,36,1,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
2242,34,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,yes,0,1,0,0,1,0
2243,31,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,1,0,0,1,0,0
2244,27,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,0,1
2245,35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2246,50,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2247,53,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,0,1,0
2248,27,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,0,1,0,0,1,0
2249,57,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2250,37,5,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,1,0
2251,59,16,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
2252,49,1,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
2253,32,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,no,0,1,0,0,1,0
2254,34,4,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,0,1,0,0,1,0
2255,25,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
2256,45,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
2257,34,1,999,0,1.4,94.465,-41.8,4.967,5228.1,no,0,1,0,0,1,0
2258,29,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,no,0,1,0,0,0,1
2259,53,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2260,29,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,0,1,0,0,0,1
2261,39,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
2262,40,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,0,1,0,1,0,0
2263,27,1,6,1,-1.8,93.369,-34.8,0.652,5008.7,yes,0,0,1,0,0,1
2264,55,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,no,0,1,0,0,1,0
2265,32,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
2266,54,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
2267,39,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,no,1,0,0,0,1,0
2268,43,1,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,1,0,0
2269,41,1,999,0,1.4,94.465,-41.8,4.962,5228.1,no,0,1,0,1,0,0
2270,26,1,999,1,-3.4,92.649,-30.1,0.7190000000000001,5017.5,no,1,0,0,0,1,0
2271,52,3,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
2272,44,2,4,1,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,0,0,1,0,1,0
2273,38,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
2274,42,1,999,1,-2.9,92.963,-40.8,1.099,5076.2,no,1,0,0,0,1,0
2275,44,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,no,0,1,0,0,1,0
2276,27,4,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,0,1,0,0,0,1
2277,28,2,999,0,1.4,94.465,-41.8,4.962,5228.1,yes,0,1,0,0,1,0
2278,47,2,999,0,-2.9,92.20100000000001,-31.4,0.843,5076.2,yes,0,1,0,0,1,0
2279,34,6,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,1,0
2280,55,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,1,0,0,1,0,0
2281,34,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
2282,25,3,999,0,-2.9,92.20100000000001,-31.4,0.838,5076.2,no,0,1,0,0,0,1
2283,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
2284,35,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
2285,50,4,999,3,-1.1,94.199,-37.5,0.878,4963.6,no,1,0,0,0,1,0
2286,22,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,0,1
2287,48,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
2288,35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2289,34,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
2290,50,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,0,1,0
2291,25,1,999,1,-2.9,92.469,-33.6,1.044,5076.2,no,1,0,0,0,0,1
2292,51,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,1,0,0,1,0,0
2293,32,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,0,1
2294,59,3,6,1,-3.0,92.713,-33.0,0.7,5023.5,no,0,0,1,0,1,0
2295,37,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,1,0
2296,40,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,1,0,0,0,1,0
2297,26,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,0,1
2298,32,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,0,1,0,0,1,0
2299,33,1,999,0,-1.8,93.075,-47.1,1.4980000000000002,5099.1,yes,0,1,0,0,0,1
2300,35,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
2301,32,12,999,0,1.4,94.465,-41.8,4.962,5228.1,no,0,1,0,0,0,1
2302,35,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2303,31,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,yes,0,1,0,0,0,1
2304,38,3,999,0,1.4,94.465,-41.8,4.959,5228.1,yes,0,1,0,0,1,0
2305,30,3,999,1,-1.7,94.027,-38.3,0.899,4991.6,yes,1,0,0,0,0,1
2306,32,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,yes,0,1,0,0,1,0
2307,44,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,0,1,0,0,1,0
2308,35,8,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,0,1
2309,48,4,999,0,1.4,94.465,-41.8,4.958,5228.1,no,0,1,0,0,1,0
2310,52,1,999,1,-0.1,93.2,-42.0,4.12,5195.8,no,1,0,0,0,1,0
2311,41,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,0,1,0,0,1,0
2312,65,2,999,0,-2.9,92.963,-40.8,1.266,5076.2,no,0,1,0,0,1,0
2313,43,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,1,0,0
2314,40,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,no,1,0,0,0,1,0
2315,30,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,1,0
2316,66,1,999,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,no,1,0,0,1,0,0
2317,44,1,999,0,-1.7,94.055,-39.8,0.72,4991.6,no,0,1,0,0,0,1
2318,35,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
2319,57,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
2320,26,2,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,0,1
2321,39,1,999,0,1.4,94.465,-41.8,4.958,5228.1,no,0,1,0,0,1,0
2322,45,10,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
2323,35,2,999,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes,1,0,0,0,0,1
2324,42,4,999,1,-0.1,93.2,-42.0,4.191,5195.8,no,1,0,0,0,1,0
2325,36,1,999,1,-3.4,92.431,-26.9,0.742,5017.5,no,1,0,0,0,0,1
2326,46,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,0,1,0,0,0,1
2327,35,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2328,24,4,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,0,1
2329,50,5,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
2330,36,6,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,0,1
2331,39,1,999,0,1.4,93.91799999999999,-42.7,4.966,5228.1,no,0,1,0,0,0,1
2332,57,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,1,0
2333,42,4,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
2334,31,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,0,1
2335,41,3,999,0,1.1,93.994,-36.4,4.857,5191.0,yes,0,1,0,0,0,1
2336,25,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,0,1,0,0,1,0
2337,58,6,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2338,33,5,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2339,42,4,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,0,1
2340,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2341,49,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,1,0,0
2342,44,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2343,52,1,999,0,1.4,94.465,-41.8,4.96,5228.1,no,0,1,0,0,1,0
2344,26,2,999,2,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,1,0,0,0,1,0
2345,43,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,1,0,0,1,0
2346,43,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
2347,26,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,1,0
2348,34,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,1,0,0,0,1,0
2349,24,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,0,1
2350,33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
2351,38,8,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,0,1
2352,31,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2353,32,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,1,0,0
2354,25,2,999,1,-1.8,93.749,-34.6,0.643,5008.7,no,1,0,0,0,0,1
2355,26,5,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
2356,56,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
2357,38,9,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
2358,37,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,no,0,1,0,0,1,0
2359,22,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,yes,0,1,0,0,0,1
2360,50,6,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
2361,34,1,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,1,0
2362,35,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,0,1,0,0,0,1
2363,48,7,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,0,1,0,1,0,0
2364,25,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
2365,39,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,0,1,0,0,0,1
2366,52,1,999,1,-3.4,92.37899999999999,-29.8,0.797,5017.5,yes,1,0,0,0,1,0
2367,48,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
2368,44,3,999,2,-1.8,93.075,-47.1,1.405,5099.1,no,1,0,0,0,0,1
2369,30,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
2370,32,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
2371,52,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,no,1,0,0,0,1,0
2372,44,2,999,0,-3.4,92.431,-26.9,0.742,5017.5,no,0,1,0,0,0,1
2373,29,3,3,1,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,0,0,1,0,0,1
2374,41,5,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
2375,26,2,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
2376,32,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,0,1
2377,31,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
2378,29,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
2379,58,3,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
2380,56,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
2381,23,3,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,1,0,0,0,0,1
2382,50,2,999,0,1.1,93.994,-36.4,4.864,5191.0,yes,0,1,0,0,1,0
2383,29,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes,0,1,0,0,1,0
2384,31,3,999,0,1.4,93.444,-36.1,4.962,5228.1,no,0,1,0,0,0,1
2385,48,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
2386,27,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,0,1
2387,24,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,no,1,0,0,1,0,0
2388,35,3,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
2389,42,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
2390,37,3,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,0,1,0,0,1,0
2391,33,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
2392,58,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
2393,54,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
