,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,default
2497,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
2499,44,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
2500,46,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
2501,59,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.968,5195.8,yes,no
2502,52,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2503,40,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
2504,44,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
2505,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
2506,33,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
2507,38,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,no
2508,53,2,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,yes,no
2509,56,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
2510,48,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2511,45,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2513,48,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,yes,no
2514,62,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.52,5099.1,yes,no
2515,24,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,yes,no
2516,33,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,no,no
2517,49,2,999,1,failure,-1.8,93.369,-34.8,0.635,5008.7,no,no
2518,54,2,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no,no
2519,57,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
2520,31,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
2521,51,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2523,50,1,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,yes,no
2524,30,1,999,2,failure,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,no,no
2525,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2528,46,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,no
2529,48,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
2530,31,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2531,40,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2532,56,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
2533,42,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,yes,no
2534,57,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,no,no
2536,36,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,no
2537,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
2538,58,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
2539,36,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
2540,35,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,no
2542,41,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,yes,no
2543,30,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,no
2544,30,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2545,37,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
2546,53,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.955,5228.1,no,no
2547,34,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
2548,28,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2549,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,no
2550,44,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
2551,56,2,999,0,nonexistent,-2.9,92.469,-33.6,1.0590000000000002,5076.2,yes,no
2552,31,35,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
2553,40,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
2554,47,6,6,1,success,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
2555,37,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
2556,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
2557,37,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2559,34,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2560,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2561,34,2,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,no,no
2562,49,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
2563,25,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,no
2564,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
2565,40,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,no
2566,31,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
2567,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2568,57,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2569,38,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
2570,48,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
2571,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,no
2572,30,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7709999999999999,5017.5,no,no
2574,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2575,60,2,4,1,success,-1.1,94.76700000000001,-50.8,1.035,4963.6,no,no
2576,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
2577,47,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2578,57,2,999,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,yes,no
2579,28,3,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,no,no
2581,33,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes,no
2582,36,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
2584,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
2585,31,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
2587,37,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
2588,32,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
2590,29,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
2591,37,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,no
2593,33,2,3,2,success,-1.1,94.601,-49.5,0.977,4963.6,yes,no
2596,57,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1,no,no
2597,35,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
2598,34,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
2599,50,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
2600,49,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,no
2601,28,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
2603,52,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,no,no
2605,65,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no,no
2606,26,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,no
2607,56,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2608,39,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
2609,23,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
2610,32,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
2611,35,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,no
2612,50,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2613,52,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
2614,58,4,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
2615,37,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2616,34,1,7,2,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes,no
2617,54,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
2618,60,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,no
2619,30,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2620,34,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,no
2621,30,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,no
2623,37,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
2624,34,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
2625,30,1,999,1,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no,no
2626,31,8,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2627,41,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,no
2628,48,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2629,21,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes,no
2630,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2631,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2632,42,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2634,33,2,999,0,nonexistent,-1.7,94.055,-39.8,0.7609999999999999,4991.6,no,no
2637,38,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes,no
2638,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
2639,44,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2640,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2641,24,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,no
2642,32,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
2643,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2644,44,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,no
2647,50,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,yes,no
2650,40,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
2651,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
2653,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2654,27,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
2657,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
2658,49,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
2659,40,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2661,47,1,4,2,success,-1.7,94.027,-38.3,0.9,4991.6,yes,no
2662,33,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
2663,40,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
2665,46,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
2666,38,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
2667,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
2668,59,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2669,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,no
2670,29,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2671,50,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,no
2672,39,6,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2673,32,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2674,31,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2675,24,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,no
2677,22,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no,no
2678,28,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no,no
2679,41,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2681,53,1,999,1,failure,-1.8,93.369,-34.8,0.65,5008.7,no,no
2683,62,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,no
2685,28,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes,no
2686,29,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
2687,39,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
2689,60,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,no
2690,33,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,no
2691,32,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
2692,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
2693,31,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2694,27,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2695,38,2,999,0,nonexistent,-1.8,93.075,-47.1,1.3840000000000001,5099.1,no,no
2696,31,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
2697,40,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2698,28,5,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes,no
2699,56,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.778,5017.5,no,no
2700,35,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2701,56,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,no
2702,35,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
2703,46,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
2704,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
2705,45,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,no
2707,56,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2708,39,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes,no
2709,24,1,3,2,success,-2.9,92.963,-40.8,1.262,5076.2,no,no
2710,50,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
2711,43,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2712,52,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
2713,59,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,no
2714,27,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,no
2715,33,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
2716,25,1,999,2,failure,-1.1,94.601,-49.5,0.977,4963.6,no,no
2717,47,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
2721,50,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
2722,31,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
2723,45,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,no
2724,35,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,no,no
2726,29,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
2727,28,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
2728,45,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
2729,47,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
2730,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
2731,42,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,no
2732,32,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,no
2733,32,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2734,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2736,34,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
2738,31,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2739,24,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no,no
2740,27,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,no
2741,37,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2742,53,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
2743,31,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes,no
2744,56,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2745,35,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2748,44,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
2749,49,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
2750,47,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
2751,30,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2752,29,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
2753,39,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
2754,33,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2755,32,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,no
2756,49,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,no
2757,32,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2758,52,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
2760,29,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2761,47,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,no
2763,23,4,999,1,failure,-1.7,94.215,-40.3,0.846,4991.6,yes,no
2764,59,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no,no
2765,45,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2766,29,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,no
2767,74,6,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,no,no
2768,66,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes,no
2769,46,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,no
2771,46,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
2773,28,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
2774,34,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
2776,45,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
2777,46,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,no
2778,36,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
2779,44,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2780,30,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no,no
2782,48,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,no
2784,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,no
2785,40,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2786,37,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
2787,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2788,33,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no,no
2789,32,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,no
2791,58,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
2792,62,1,16,1,success,-1.7,94.215,-40.3,0.8270000000000001,4991.6,no,no
2793,42,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
2794,46,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2795,37,3,999,0,nonexistent,-1.8,93.876,-40.0,0.682,5008.7,yes,no
2796,37,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
2797,46,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,yes,no
2798,34,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,no
2799,46,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
2800,37,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,no
2801,47,12,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2802,36,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
2803,32,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2804,46,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
2806,24,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2808,46,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2810,56,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2811,35,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,no
2813,38,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
2816,38,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
2817,44,8,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,no
2818,37,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
2819,59,3,3,1,success,-1.7,94.027,-38.3,0.905,4991.6,yes,no
2820,24,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
2822,30,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2823,33,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2825,41,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,no
2826,57,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2827,49,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,no
2828,30,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2829,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2830,30,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes,no
2831,41,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
2832,53,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
2833,29,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
2834,45,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
2835,24,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
2836,43,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
2837,45,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,no
2840,25,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2841,58,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
2842,31,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,no
2843,30,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,no
2844,30,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,no
2846,58,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
2847,34,2,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,no,no
2849,43,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2850,30,2,9,2,failure,-1.1,94.199,-37.5,0.879,4963.6,no,no
2851,35,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
2852,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2853,45,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
2854,28,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2855,29,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no,no
2856,31,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
2857,27,1,3,1,success,-1.1,94.199,-37.5,0.879,4963.6,yes,no
2858,41,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2859,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
2860,24,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2861,34,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,no
2862,58,1,3,4,success,-1.8,93.876,-40.0,0.6829999999999999,5008.7,yes,no
2863,52,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
2864,30,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,no
2865,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,no
2866,39,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
2867,32,3,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.03,4963.6,no,no
2868,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
